Strain_ID,Bioassay_ID,Host_ID,Host_Category,Host_Description,Media_Type,Date_Innoculated,Bioassay_Date,Username,Bioassay_Type,Pathogen_Name,Pathogen_Only_Control,Bioassay_Activity,Bioassay_Notes,Notes,original.score,score.classification,simplified.score,Genus,species
LK934,BID16478,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Acinetobacter baumannii - PID42,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Kocuria,rhizophila
LK934,BID16479,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Cryptococcus neoformans (H99) - PID49,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Kocuria,rhizophila
LK934,BID16480,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Candida albicans (K1) - PID39,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Kocuria,rhizophila
LK934,BID16481,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Candida sp. - PID36,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Kocuria,rhizophila
LK934,BID16482,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Trichosporon asahii - PID56,yes,yes,,Media: BHI + 0.1% Tween 80,2,zone of inhibition,1,Kocuria,rhizophila
LK934,BID16483,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Metarhizium sp. - PID43,no,no,,Media: BHI + 0.1% Tween 80,-1,no data,-1,Kocuria,rhizophila
LK934,BID16484,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Trichoderma sp. - PID44,no,no,,Media: BHI + 0.1% Tween 80,-1,no data,-1,Kocuria,rhizophila
LK934,BID16485,p3-HID185,Human,Nare,Brain Heart Infusion,2020-02-03,2020-02-14,SAS,Cell,Aspergillus flavus - PID14,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Kocuria,rhizophila
LK935,BID16486,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Staphylococcus aureus (MRSA) - PID40,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,glucuronolyticum
LK935,BID16487,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Bacillus cereus - PID30,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,glucuronolyticum
LK935,BID16488,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Bacillus subtilis - PID29,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,glucuronolyticum
LK935,BID16489,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Mycobacterium smegmatis - PID1,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Corynebacterium,glucuronolyticum
LK935,BID16490,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Norcardia corynebacteroides - PID5,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Corynebacterium,glucuronolyticum
LK935,BID16491,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Staphylococcus epidermidis - PID18,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,glucuronolyticum
LK935,BID16492,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Micrococcus luteus - PID19,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,glucuronolyticum
LK935,BID16493,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Enterococcus faecalis - PID41,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,glucuronolyticum
LK935,BID16494,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Escherichia coli - PID37,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,glucuronolyticum
LK935,BID16495,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,glucuronolyticum
LK935,BID16496,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Pseudomonas aeruginosa 27873 - PID25,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,glucuronolyticum
LK935,BID16497,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Enterobacter cloacae - PID17,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,glucuronolyticum
LK935,BID16498,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Klebsiella oxytoca - PID21,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,glucuronolyticum
LK935,BID16499,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Citrobacter freundii - PID22,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,glucuronolyticum
LK935,BID16500,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Proteus vulgaris - PID24,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,glucuronolyticum
LK935,BID16501,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Serratia marcescens 8055 - PID31,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,glucuronolyticum
LK935,BID16502,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Acinetobacter baumannii - PID42,yes,no,,Media: BHI + 0.1% Tween 80,1,no inhibition,0,Corynebacterium,glucuronolyticum
LK935,BID16503,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Cryptococcus neoformans (H99) - PID49,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Corynebacterium,glucuronolyticum
LK935,BID16504,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Candida albicans (K1) - PID39,yes,no,,Media: BHI + 0.1% Tween 80,1,no inhibition,0,Corynebacterium,glucuronolyticum
LK935,BID16505,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Candida sp. - PID36,yes,no,,Media: BHI + 0.1% Tween 80,1,no inhibition,0,Corynebacterium,glucuronolyticum
LK935,BID16506,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Trichosporon asahii - PID56,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,glucuronolyticum
LK935,BID16507,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Metarhizium sp. - PID43,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Corynebacterium,glucuronolyticum
LK935,BID16508,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Trichoderma sp. - PID44,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Corynebacterium,glucuronolyticum
LK935,BID16509,p3-HID182,Human,Antecubital fossa,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Aspergillus flavus - PID14,yes,yes,,Media: BHI + 0.1% Tween 80,2,zone of inhibition,1,Corynebacterium,glucuronolyticum
LK936,BID16510,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Staphylococcus aureus (MRSA) - PID40,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK936,BID16511,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Bacillus cereus - PID30,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK936,BID16512,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Bacillus subtilis - PID29,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK936,BID16513,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Mycobacterium smegmatis - PID1,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Corynebacterium,sanguinis
LK936,BID16514,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Norcardia corynebacteroides - PID5,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK936,BID16515,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Staphylococcus epidermidis - PID18,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK936,BID16516,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Micrococcus luteus - PID19,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK936,BID16517,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Enterococcus faecalis - PID41,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK936,BID16518,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Escherichia coli - PID37,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK936,BID16519,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK936,BID16520,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Pseudomonas aeruginosa 27873 - PID25,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK936,BID16521,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Enterobacter cloacae - PID17,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK936,BID16522,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Klebsiella oxytoca - PID21,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK936,BID16523,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Citrobacter freundii - PID22,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK936,BID16524,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Proteus vulgaris - PID24,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK936,BID16525,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Serratia marcescens 8055 - PID31,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK936,BID16526,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Acinetobacter baumannii - PID42,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK936,BID16527,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Cryptococcus neoformans (H99) - PID49,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK936,BID16528,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Candida albicans (K1) - PID39,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK936,BID16529,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Candida sp. - PID36,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK936,BID16530,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Trichosporon asahii - PID56,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK936,BID16531,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Metarhizium sp. - PID43,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Corynebacterium,sanguinis
LK936,BID16532,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Trichoderma sp. - PID44,yes,yes,,Media: BHI + 0.1% Tween 80,2,zone of inhibition,1,Corynebacterium,sanguinis
LK936,BID16533,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Aspergillus flavus - PID14,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK942,BID16558,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Staphylococcus aureus (MRSA) - PID40,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK942,BID16559,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Bacillus cereus - PID30,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK942,BID16560,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Bacillus subtilis - PID29,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK942,BID16561,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Mycobacterium smegmatis - PID1,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Corynebacterium,sanguinis
LK942,BID16562,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Norcardia corynebacteroides - PID5,yes,no,,Media: BHI + 0.1% Tween 80,1,no inhibition,0,Corynebacterium,sanguinis
LK942,BID16563,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Staphylococcus epidermidis - PID18,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK942,BID16564,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Micrococcus luteus - PID19,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK942,BID16565,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Enterococcus faecalis - PID41,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK942,BID16566,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Escherichia coli - PID37,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK942,BID16567,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK942,BID16568,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Pseudomonas aeruginosa 27873 - PID25,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK942,BID16569,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Enterobacter cloacae - PID17,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK942,BID16570,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Klebsiella oxytoca - PID21,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK942,BID16571,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Citrobacter freundii - PID22,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK942,BID16572,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Proteus vulgaris - PID24,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK942,BID16573,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Serratia marcescens 8055 - PID31,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK942,BID16574,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Acinetobacter baumannii - PID42,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK942,BID16575,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Cryptococcus neoformans (H99) - PID49,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Corynebacterium,sanguinis
LK942,BID16576,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Candida albicans (K1) - PID39,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK942,BID16577,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Candida sp. - PID36,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK942,BID16578,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Trichosporon asahii - PID56,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK942,BID16579,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Metarhizium sp. - PID43,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Corynebacterium,sanguinis
LK942,BID16580,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Trichoderma sp. - PID44,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Corynebacterium,sanguinis
LK942,BID16581,p3-HID192,Human,Alar crease,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Aspergillus flavus - PID14,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Corynebacterium,sanguinis
LK945,BID16582,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Staphylococcus aureus (MRSA) - PID40,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Micromonospora,chalcea
LK945,BID16583,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Bacillus cereus - PID30,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Micromonospora,chalcea
LK945,BID16584,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Bacillus subtilis - PID29,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Micromonospora,chalcea
LK945,BID16585,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Mycobacterium smegmatis - PID1,yes,yes,,Media: BHI + 0.1% Tween 80,2,zone of inhibition,1,Micromonospora,chalcea
LK945,BID16586,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Norcardia corynebacteroides - PID5,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Micromonospora,chalcea
LK945,BID16587,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Staphylococcus epidermidis - PID18,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Micromonospora,chalcea
LK945,BID16588,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Micrococcus luteus - PID19,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Micromonospora,chalcea
LK945,BID16589,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Enterococcus faecalis - PID41,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Micromonospora,chalcea
LK945,BID16590,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Escherichia coli - PID37,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Micromonospora,chalcea
LK945,BID16591,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Micromonospora,chalcea
LK945,BID16592,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Pseudomonas aeruginosa 27873 - PID25,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Micromonospora,chalcea
LK945,BID16593,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Enterobacter cloacae - PID17,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Micromonospora,chalcea
LK945,BID16594,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Klebsiella oxytoca - PID21,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Micromonospora,chalcea
LK945,BID16595,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Citrobacter freundii - PID22,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Micromonospora,chalcea
LK945,BID16596,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Proteus vulgaris - PID24,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Micromonospora,chalcea
LK945,BID16597,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Serratia marcescens 8055 - PID31,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Micromonospora,chalcea
LK945,BID16598,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Acinetobacter baumannii - PID42,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Micromonospora,chalcea
LK945,BID16599,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Cryptococcus neoformans (H99) - PID49,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Micromonospora,chalcea
LK945,BID16600,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Candida albicans (K1) - PID39,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Micromonospora,chalcea
LK945,BID16601,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Candida sp. - PID36,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Micromonospora,chalcea
LK945,BID16602,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Trichosporon asahii - PID56,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Micromonospora,chalcea
LK945,BID16603,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Metarhizium sp. - PID43,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Micromonospora,chalcea
LK945,BID16604,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Trichoderma sp. - PID44,yes,yes,,Media: BHI + 0.1% Tween 80,3,complete inhibition,2,Micromonospora,chalcea
LK945,BID16605,p3-HID188,Human,Volar forearm,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Aspergillus flavus - PID14,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Micromonospora,chalcea
LK949,BID16606,p3-HID199,Human,Toe web space,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Staphylococcus aureus (MRSA) - PID40,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Dietzia,maris
LK949,BID16607,p3-HID199,Human,Toe web space,Brain Heart Infusion,2020-02-20,2020-02-26,MR,Cell,Bacillus cereus - PID30,yes,no,,Media: BHI + 0.1% Tween 80,0,no inhibition,0,Dietzia,maris
