Bioassay_ID,Host_ID,Host_Category,Host_Description,Strain_ID,Media_Type,Date_Innoculated,Bioassay_Date,Username,Bioassay_Type,Pathogen_Name,Pathogen_Only_Control,Bioassay_Activity,Bioassay_Notes,Notes,original score,score classification,simplified score
BID21270,p3-HID229,Human,Antecubital fossa,LK1227,Brain Heart Infusion,2020-07-23,2020-08-30,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0
BID21271,p3-HID229,Human,Antecubital fossa,LK1227,Brain Heart Infusion,2020-07-23,2020-08-30,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0
BID21272,p3-HID229,Human,Antecubital fossa,LK1227,Brain Heart Infusion,2020-07-23,2020-08-30,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0
BID21273,p3-HID229,Human,Antecubital fossa,LK1227,Brain Heart Infusion,2020-07-23,2020-08-30,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0
BID21274,p3-HID229,Human,Antecubital fossa,LK1227,Brain Heart Infusion,2020-07-23,2020-08-30,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0
BID21275,p3-HID229,Human,Antecubital fossa,LK1227,Brain Heart Infusion,2020-07-23,2020-08-30,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0
BID21276,p3-HID229,Human,Antecubital fossa,LK1227,Brain Heart Infusion,2020-07-23,2020-08-30,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0
BID21277,p3-HID229,Human,Antecubital fossa,LK1227,Brain Heart Infusion,2020-07-23,2020-08-30,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0
BID21278,p3-HID229,Human,Antecubital fossa,LK1227,Brain Heart Infusion,2020-07-23,2020-08-30,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0
BID21279,p3-HID229,Human,Antecubital fossa,LK1227,Brain Heart Infusion,2020-07-23,2020-08-30,,,Cryptococcus neoformans (H99) - PID49,yes,no,,,1,no inhibition,0
BID21280,p3-HID229,Human,Antecubital fossa,LK1227,Brain Heart Infusion,2020-07-23,2020-08-30,,,Candida albicans (K1) - PID39,yes,no,,,1,no inhibition,0
BID21281,p3-HID229,Human,Antecubital fossa,LK1227,Brain Heart Infusion,2020-07-23,2020-08-30,,,Candida sp. - PID36,yes,no,,,1,no inhibition,0
BID21282,p3-HID229,Human,Antecubital fossa,LK1227,Brain Heart Infusion,2020-07-23,2020-08-30,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0
BID21283,p3-HID229,Human,Antecubital fossa,LK1227,Brain Heart Infusion,2020-07-23,2020-08-30,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1
BID21284,p3-HID229,Human,Antecubital fossa,LK1227,Brain Heart Infusion,2020-07-23,2020-08-30,,,Trichoderma sp. - PID44,no,no,,,-1,no data,-1
BID21285,p3-HID229,Human,Antecubital fossa,LK1227,Brain Heart Infusion,2020-07-23,2020-08-30,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0
BID21286,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0
BID21287,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0
BID21288,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Bacillus subtilis - PID29,yes,no,,,1,no inhibition,0
BID21289,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Mycobacterium smegmatis - PID1,no,no,,,-1,no data,-1
BID21290,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0
BID21291,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Staphylococcus epidermidis - PID18,yes,no,,,1,no inhibition,0
BID21292,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Micrococcus luteus - PID19,yes,no,,,1,no inhibition,0
BID21293,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Enterococcus faecalis - PID41,yes,no,,,1,no inhibition,0
BID21294,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0
BID21295,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0
BID21296,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0
BID21297,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0
BID21298,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0
BID21299,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0
BID21300,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0
BID21301,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0
BID21302,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0
BID21303,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Cryptococcus neoformans (H99) - PID49,yes,no,,,1,no inhibition,0
BID21304,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Candida albicans (K1) - PID39,yes,no,,,1,no inhibition,0
BID21305,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Candida sp. - PID36,yes,no,,,1,no inhibition,0
BID21306,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0
BID21307,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1
BID21308,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Trichoderma sp. - PID44,no,no,,,-1,no data,-1
BID21309,p3-HID229,Human,Antecubital fossa,LK1228,Brain Heart Infusion,2020-07-23,2020-08-30,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0
BID21310,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0
BID21311,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Bacillus cereus - PID30,yes,yes,,,2,zone of inhibition,1
BID21312,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Bacillus subtilis - PID29,yes,no,,,1,no inhibition,0
BID21313,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Mycobacterium smegmatis - PID1,yes,no,,,1,no inhibition,0
BID21314,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0
BID21315,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Staphylococcus epidermidis - PID18,yes,no,,,1,no inhibition,0
BID21316,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Micrococcus luteus - PID19,yes,no,,,1,no inhibition,0
BID21317,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Enterococcus faecalis - PID41,yes,no,,,1,no inhibition,0
BID21318,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0
BID21319,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0
BID21320,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0
BID21321,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0
BID21322,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0
BID21323,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0
BID21324,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0
BID21325,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0
BID21326,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0
BID21327,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Cryptococcus neoformans (H99) - PID49,yes,no,,,1,no inhibition,0
BID21328,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Candida albicans (K1) - PID39,yes,no,,,1,no inhibition,0
BID21329,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Candida sp. - PID36,yes,no,,,1,no inhibition,0
BID21330,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0
BID21331,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1
BID21332,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Trichoderma sp. - PID44,yes,yes,,,3,complete inhibition,2
BID21333,p3-HID229,Human,Antecubital fossa,LK1229,Brain Heart Infusion,2020-07-28,2020-08-04,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0
BID21334,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Staphylococcus aureus (MRSA) - PID40,yes,yes,,,3,complete inhibition,2
BID21335,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0
BID21336,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Bacillus subtilis - PID29,yes,no,,,1,no inhibition,0
BID21337,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Mycobacterium smegmatis - PID1,yes,no,,,1,no inhibition,0
BID21338,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0
BID21339,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Staphylococcus epidermidis - PID18,yes,no,,,1,no inhibition,0
BID21340,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Micrococcus luteus - PID19,yes,no,,,1,no inhibition,0
BID21341,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Enterococcus faecalis - PID41,yes,no,,,1,no inhibition,0
BID21342,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0
BID21343,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0
BID21344,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0
BID21345,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Enterobacter cloacae - PID17,yes,no,,,1,no inhibition,0
BID21346,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0
BID21347,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0
BID21348,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0
BID21349,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0
BID21350,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0
BID21351,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Cryptococcus neoformans (H99) - PID49,yes,no,,,1,no inhibition,0
BID21352,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Candida albicans (K1) - PID39,yes,no,,,1,no inhibition,0
BID21353,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Candida sp. - PID36,yes,no,,,1,no inhibition,0
BID21354,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0
BID21355,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1
BID21356,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Trichoderma sp. - PID44,yes,yes,,,3,complete inhibition,2
BID21357,p3-HID229,Human,Antecubital fossa,LK1230,Brain Heart Infusion,2020-07-28,2020-08-04,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0
BID21358,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Staphylococcus aureus (MRSA) - PID40,yes,yes,,,2,zone of inhibition,1
BID21359,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Bacillus cereus - PID30,yes,yes,,,2,zone of inhibition,1
BID21360,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Bacillus subtilis - PID29,yes,yes,,,2,zone of inhibition,1
BID21361,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Mycobacterium smegmatis - PID1,yes,no,,,1,no inhibition,0
BID21362,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0
BID21363,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Staphylococcus epidermidis - PID18,yes,no,,,1,no inhibition,0
BID21364,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Micrococcus luteus - PID19,yes,no,,,1,no inhibition,0
BID21365,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Enterococcus faecalis - PID41,yes,no,,,1,no inhibition,0
BID21366,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Escherichia coli - PID37,yes,yes,,,2,zone of inhibition,1
BID21367,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,yes,,,2,zone of inhibition,1
BID21368,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Pseudomonas aeruginosa 27873 - PID25,yes,yes,,,2,zone of inhibition,1
BID21369,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Enterobacter cloacae - PID17,yes,yes,,,2,zone of inhibition,1
BID21370,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0
BID21371,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0
BID21372,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0
BID21373,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0
BID21374,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Acinetobacter baumannii - PID42,yes,yes,,,3,complete inhibition,2
BID21375,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Cryptococcus neoformans (H99) - PID49,yes,no,,,1,no inhibition,0
BID21376,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Candida albicans (K1) - PID39,yes,no,,,1,no inhibition,0
BID21377,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Candida sp. - PID36,yes,no,,,1,no inhibition,0
BID21378,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Trichosporon asahii - PID56,yes,no,,,1,no inhibition,0
BID21379,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1
BID21380,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Trichoderma sp. - PID44,yes,yes,,,3,complete inhibition,2
BID21381,p3-HID229,Human,Antecubital fossa,LK1231,Brain Heart Infusion,2020-07-28,2020-08-04,,,Aspergillus flavus - PID14,yes,no,,,1,no inhibition,0
BID21382,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Staphylococcus aureus (MRSA) - PID40,yes,yes,,,3,complete inhibition,2
BID21383,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Bacillus cereus - PID30,yes,yes,,,3,complete inhibition,2
BID21384,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Bacillus subtilis - PID29,yes,yes,,,3,complete inhibition,2
BID21385,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Mycobacterium smegmatis - PID1,yes,yes,,,3,complete inhibition,2
BID21386,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Norcardia corynebacteroides - PID5,yes,yes,,,2,zone of inhibition,1
BID21387,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Staphylococcus epidermidis - PID18,yes,yes,,,2,zone of inhibition,1
BID21388,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Micrococcus luteus - PID19,yes,yes,,,2,zone of inhibition,1
BID21389,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Enterococcus faecalis - PID41,yes,yes,,,2,zone of inhibition,1
BID21390,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Escherichia coli - PID37,yes,no,,,1,no inhibition,0
BID21391,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Pseudomonas aeruginosa (PAO1) - PID38,yes,no,,,1,no inhibition,0
BID21392,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Pseudomonas aeruginosa 27873 - PID25,yes,no,,,1,no inhibition,0
BID21393,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Enterobacter cloacae - PID17,yes,yes,,,2,zone of inhibition,1
BID21394,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Klebsiella oxytoca - PID21,yes,no,,,1,no inhibition,0
BID21395,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Citrobacter freundii - PID22,yes,no,,,1,no inhibition,0
BID21396,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Proteus vulgaris - PID24,yes,no,,,1,no inhibition,0
BID21397,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Serratia marcescens 8055 - PID31,yes,no,,,1,no inhibition,0
BID21398,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Acinetobacter baumannii - PID42,yes,no,,,1,no inhibition,0
BID21399,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Cryptococcus neoformans (H99) - PID49,yes,yes,,,2,zone of inhibition,1
BID21400,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Candida albicans (K1) - PID39,yes,yes,,,3,complete inhibition,2
BID21401,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Candida sp. - PID36,yes,yes,,,3,complete inhibition,2
BID21402,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Trichosporon asahii - PID56,yes,yes,,,2,zone of inhibition,1
BID21403,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Metarhizium sp. - PID43,no,no,,,-1,no data,-1
BID21404,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Trichoderma sp. - PID44,yes,yes,,,3,complete inhibition,2
BID21405,p3-HID217,Human,Nare,LK1232,Brain Heart Infusion,2020-07-28,2020-08-04,,,Aspergillus flavus - PID14,yes,yes,,,2,zone of inhibition,1
BID21406,p3-HID218,Human,Occiput,LK1233,Brain Heart Infusion,2020-07-28,2020-08-04,,,Staphylococcus aureus (MRSA) - PID40,yes,no,,,1,no inhibition,0
BID21407,p3-HID218,Human,Occiput,LK1233,Brain Heart Infusion,2020-07-28,2020-08-04,,,Bacillus cereus - PID30,yes,no,,,1,no inhibition,0
BID21408,p3-HID218,Human,Occiput,LK1233,Brain Heart Infusion,2020-07-28,2020-08-04,,,Bacillus subtilis - PID29,yes,no,,,1,no inhibition,0
BID21409,p3-HID218,Human,Occiput,LK1233,Brain Heart Infusion,2020-07-28,2020-08-04,,,Mycobacterium smegmatis - PID1,yes,no,,,1,no inhibition,0
BID21410,p3-HID218,Human,Occiput,LK1233,Brain Heart Infusion,2020-07-28,2020-08-04,,,Norcardia corynebacteroides - PID5,yes,no,,,1,no inhibition,0
BID21411,p3-HID218,Human,Occiput,LK1233,Brain Heart Infusion,2020-07-28,2020-08-04,,,Staphylococcus epidermidis - PID18,yes,no,,,1,no inhibition,0
BID21412,p3-HID218,Human,Occiput,LK1233,Brain Heart Infusion,2020-07-28,2020-08-04,,,Micrococcus luteus - PID19,yes,yes,,,2,zone of inhibition,1
