Source_Name,Strain_ID,Other_ID,Host_ID,Host_Category,Location,bioassay completed(Y/N),included in bioassay analysis (Y/N),genome sequenced (Y/N),genome dereplicated,Genus,species,Taxonomy_Notes,,Initial_Isolation_Date,Isolation_Method,Isolation_Media,Pure_Culture_Media,Isolation_Notes,Analysis_Type,spacer_2,Cryo_Storage_Date,Cryo_Storage_Type,Cryo_Storage_Creator,Freezer_Number,Rack_Number,Box_Number,Vial_Position,Storage_Notes,spacer_1,PMID,DOI,Notes,Record_Date,Record_Creator
Skin Microbiome Study,LK707,p3-SID781,KHID77,Healthy Skin,Back,N,N,N,N,,,,,2019-07-29,10^-1,BT,BHI,,,,2019-08-12,,IKL,,,9,64,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK714,p3-SID784,KHID78,Healthy Skin,Volar forearm,N,N,N,N,,,,,2019-07-29,10^-1,BT,BHI,,,,2019-08-12,,IKL,,,9,71,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK715,p3-SID788,KHID74,Healthy Skin,Alar crease,N,N,N,N,,,,,2019-07-29,10^-1,BL,BHI,,,,2019-08-12,,IKL,,,9,72,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK720,p3-SID586,KHID55,Healthy Skin,Antecubital fossa,N,N,N,N,,,,,2019-07-26,10^-1,BL,BHI,,,,2019-08-12,,IKL,,,9,77,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK730,p3-SID1022,KHID116,Healthy Skin,Volar forearm,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,6,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK731,p3-SID1024,KHID115,Healthy Skin,Back,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,7,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK732,p3-SID1028,KHID115,Healthy Skin,Back,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,8,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK733,p3-SID1100,KHID113,Healthy Skin,Nares,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-08,,MR,,,10,9,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK734,p3-SID1101,KHID113,Healthy Skin,Nares,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-08,,MR,,,10,10,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK735,p3-SID1102,KHID113,Healthy Skin,Nares,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-08,,MR,,,10,11,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK736,p3-SID1103,KHID113,Healthy Skin,Nares,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-08,,MR,,,10,12,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK737,p3-SID1104,KHID113,Healthy Skin,Nares,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-08,,MR,,,10,13,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK738,p3-SID1107,KHID113,Healthy Skin,Nares,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,14,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK739,p3-SID1108,KHID113,Healthy Skin,Nares,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,15,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK740,p3-SID998,KHID116,Healthy Skin,Volar forearm,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-08,,MR,,,10,16,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK741,p3-SID1017,KHID116,Healthy Skin,Volar forearm,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,17,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK742,p3-SID1020,KHID116,Healthy Skin,Volar forearm,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,18,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK743,p3-SID1001,KHID116,Healthy Skin,Volar forearm,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,19,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK744,p3-SID1004,KHID116,Healthy Skin,Volar forearm,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,20,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK745,p3-SID1167,KHID86,Healthy Skin,Antecubital fossa,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,21,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK746,p3-SID1011,KHID115,Healthy Skin,Back,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-08,,MR,,,10,22,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK747,p3-SID1050,KHID119,Healthy Skin,Toe web space,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-08,,MR,,,10,23,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK748,p3-SID1052,KHID119,Healthy Skin,Toe web space,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-08,,MR,,,10,24,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK749,p3-SID1053,KHID119,Healthy Skin,Toe web space,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-08,,MR,,,10,25,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK750,p3-SID1054,KHID119,Healthy Skin,Toe web space,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-08,,MR,,,10,26,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK751,p3-SID1049,KHID119,Healthy Skin,Toe web space,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-08,,MR,,,10,27,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK752,p3-SID1030,KHID118,Healthy Skin,Umbilicus,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,28,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK753,p3-SID1031,KHID118,Healthy Skin,Umbilicus,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,29,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK754,p3-SID1032,KHID118,Healthy Skin,Umbilicus,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,30,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK755,p3-SID1046,KHID118,Healthy Skin,Umbilicus,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,31,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK756,p3-SID1034,KHID118,Healthy Skin,Umbilicus,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,32,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK757,p3-SID1035,KHID118,Healthy Skin,Umbilicus,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,33,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK758,p3-SID1044,KHID118,Healthy Skin,Umbilicus,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,34,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK759,p3-SID1045,KHID118,Healthy Skin,Umbilicus,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,35,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK760,p3-SID1039,KHID118,Healthy Skin,Umbilicus,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-08,,MR,,,10,36,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK761,p3-SID1058,KHID119,Healthy Skin,Toe web space,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,37,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK762,p3-SID1061,KHID119,Healthy Skin,Toe web space,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,38,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK763,p3-SID1040,KHID118,Healthy Skin,Umbilicus,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-08,,MR,,,10,39,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK764,p3-SID1159,KHID84,Healthy Skin,Back,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-08,,MR,,,10,40,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK765,p3-SID1187,KHID91,Healthy Skin,Occiput,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,41,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK766,p3-SID1066,KHID119,Healthy Skin,Toe web space,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,42,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK767,p3-SID1195,KHID92,Healthy Skin,Back,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,43,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK768,p3-SID1188,KHID91,Healthy Skin,Occiput,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,44,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK769,p3-SID1192,KHID117,Healthy Skin,Antecubital fossa,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,45,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK770,p3-SID961,KHID89,Healthy Skin,Alar crease,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,46,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK771,p3-SID1189,KHID91,Healthy Skin,Occiput,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,47,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK772,p3-SID1064,KHID119,Healthy Skin,Toe web space,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,48,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK773,p3-SID1097,KHID113,Healthy Skin,Nares,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,49,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK774,p3-SID1096,KHID113,Healthy Skin,Nares,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,50,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK775,p3-SID1095,KHID113,Healthy Skin,Nares,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,51,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK776,p3-SID1094,KHID113,Healthy Skin,Nares,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,52,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK777,p3-SID1092,KHID83,Healthy Skin,Occiput,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,53,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK778,p3-SID1091,KHID83,Healthy Skin,Occiput,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,54,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK779,p3-SID1090,KHID83,Healthy Skin,Occiput,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,55,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK780,p3-SID1088,KHID83,Healthy Skin,Occiput,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,56,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK781,p3-SID1118,KHID107,Healthy Skin,Back,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,57,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK782,p3-SID1075,KHID84,Healthy Skin,Back,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,58,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK783,p3-SID1072,KHID84,Healthy Skin,Back,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,59,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK784,p3-SID1070,KHID84,Healthy Skin,Back,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,60,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK785,p3-SID1069,KHID84,Healthy Skin,Back,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,61,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK786,p3-SID1110,KHID107,Healthy Skin,Back,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,62,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK787,p3-SID1111,KHID107,Healthy Skin,Back,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,63,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK788,p3-SID1112,KHID107,Healthy Skin,Back,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,64,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK789,p3-SID1113,KHID107,Healthy Skin,Back,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,65,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK790,p3-SID1114,KHID107,Healthy Skin,Back,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-08,,MR,,,10,66,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK791,p3-SID1186,KHID91,Healthy Skin,Occiput,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,67,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK793,p3-SID1084,KHID83,Healthy Skin,Occiput,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-08,,MR,,,10,69,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK794,p3-SID1083,KHID83,Healthy Skin,Occiput,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,70,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK795,p3-SID1082,KHID83,Healthy Skin,Occiput,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,71,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK796,p3-SID1081,KHID83,Healthy Skin,Occiput,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,72,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK797,p3-SID1080,KHID83,Healthy Skin,Occiput,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,73,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK798,p3-SID1173,KHID86,Healthy Skin,Antecubital fossa,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-08,,MR,,,10,74,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK799,p3-SID1041,KHID118,Healthy Skin,Umbilicus,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI+0.1%Tween 80,,,,2019-10-24,,SAS,,,10,75,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK800,p3-SID1037,KHID118,Healthy Skin,Umbilicus,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI+0.1%Tween 80,,,,2019-10-24,,SAS,,,10,76,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK801,p3-SID958,KHID89,Healthy Skin,Alar crease,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI+0.1%Tween 80,,,,2019-10-24,,SAS,,,10,77,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK802,p3-SID1162,KHID93,Healthy Skin,Volar forearm,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI+0.1%Tween 80,,,,2019-10-24,,SAS,,,10,78,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK803,p3-SID999,KHID116,Healthy Skin,Volar forearm,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI+0.1%Tween 80,,,,2019-10-24,,SAS,,,10,79,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK804,p3-SID1190,KHID117,Healthy Skin,Antecubital fossa,N,N,N,N,,,,,2019-09-19,10^0,B,BHI+0.1%Tween 80,,,,2019-10-24,,SAS,,,10,80,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK805,p3-SID1157,KHID84,Healthy Skin,Back,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI+0.1%Tween 80,,,,2019-10-24,,SAS,,,10,81,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK806,p3-SID1000,KHID116,Healthy Skin,Volar forearm,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI+0.1%Tween 80,,,,2019-10-24,,SAS,,,11,1,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK807,p3-SID1033,KHID118,Healthy Skin,Umbilicus,N,N,N,N,,,,,2019-09-19,10^0,B,BHI+0.1%Tween 80,,,,2019-10-24,,SAS,,,11,2,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK808,p3-SID1029,KHID118,Healthy Skin,Umbilicus,N,N,N,N,,,,,2019-09-19,10^0,B,BHI+0.1%Tween 80,,,,2019-10-24,,SAS,,,11,3,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK809,p3-SID956,KHID90,Healthy Skin,Nares,N,N,N,N,,,,,2019-09-19,10^0,B,BHI+0.1%Tween 80,,,,2019-10-24,,SAS,,,11,4,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK810,"p3-SID1164
",KHID93,Healthy Skin,Volar forearm,N,N,N,N,,,,,2019-09-19,10^0,B,BHI+0.1%Tween 80,,,,2019-10-24,,SAS,,,11,5,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK811,p3-SID951,KHID94,Healthy Skin,Antecubital fossa,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI+0.1%Tween 80,,,,2019-10-25,,SAS,,,11,6,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK812,p3-SID1185,KHID91,Healthy Skin,Occiput,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI+0.1%Tween 80,,,,2019-10-25,,SAS,,,11,7,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK813,p3-SID1169,KHID86,Healthy Skin,Antecubital fossa,N,N,N,N,,,,,2019-09-19,10^0,B,BHI+0.1%Tween 80,,,,2019-10-25,,SAS,,,11,8,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK814,p3-SID1166,KHID93,Healthy Skin,Volar forearm,N,N,N,N,,,,,2019-09-19,10^0,B,BHI+0.1%Tween 80,,,,2019-10-25,,SAS,,,11,9,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK815,p3-SID1067,KHID119,Healthy Skin,Toe web space,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI+0.1%Tween 80,,,,2019-10-25,,SAS,,,11,10,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK816,p3-SID1196,KHID92,Healthy Skin,Back,N,N,N,N,,,,,2019-09-19,10^0,B,BHI+0.1%Tween 80,,,,2019-10-25,,SAS,,,11,11,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK817,p3-SID954,KHID90,Healthy Skin,Nares,N,N,N,N,,,,,2019-09-19,10^0,B,BHI+0.1%Tween 80,,,,2019-10-25,,SAS,,,11,12,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK818,p3-SID959,KHID89,Healthy Skin,Alar crease,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI+0.1%Tween 80,,,,2019-10-25,,SAS,,,11,13,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK819,p3-SID1165,KHID93,Healthy Skin,Volar forearm,N,N,N,N,,,,,2019-09-19,10^0,B,BHI+0.1%Tween 80,,,,2019-10-25,,SAS,,,11,14,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK824,p3-SID1330,KHID81,Healthy Skin,Alar crease,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-28,,SAS,,,11,19,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK825,p3-SID1511,KHID140,Healthy Skin,Volar forearm,N,N,N,N,,,,,2019-09-17,10^0,BD,BHI,,,,2019-10-28,,SAS,,,11,20,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK833,p3-SID1211,KHID112,Healthy Skin,Alar crease,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-28,,SAS,,,11,28,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK842,p3-SID1144,KHID92,Healthy Skin,Back,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-28,,SAS,,,11,37,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK846,p3-SID1202,KHID110,Healthy Skin,Umbilicus,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-28,,SAS,,,11,41,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK851,p3-SID952,KHID94,Healthy Skin,Antecubital fossa,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI+0.1%Tween 80,,,,2019-10-28,,SAS,,,11,46,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK852,p3-SID1161,KHID93,Healthy Skin,Volar forearm,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI+0.1%Tween 80,,,,2019-10-28,,SAS,,,11,47,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK859,p3-SID1191,KHID117,Healthy Skin,Antecubital fossa,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-28,,SAS,,,11,54,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK865,p3-SID1319,KHID108,Healthy Skin,Volar forearm,N,N,N,N,,,,,2019-09-19,10^0,BD,BHI,,,,2019-10-28,,SAS,,,11,60,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK867,p3-SID1257,KHID103,Healthy Skin,Toe web space,N,N,N,N,,,,,2019-09-19,10^0,B,BHI,,,,2019-10-28,,SAS,,,11,62,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK868,p3-SID1293,KHID117,Healthy Skin,Antecubital fossa,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI,,,,2019-10-28,,SAS,,,11,63,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK878,p3-SID1147,KHID89,Healthy Skin,Alar crease,N,N,N,N,,,,,2019-09-19,10^0,B,BHI+0.1%Tween 80,,,,2019-10-28,,SAS,,,11,73,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK880,p3-SID1153,KHID89,Healthy Skin,Alar crease,N,N,N,N,,,,,2019-09-19,10^0,B,BHI+0.1%Tween 80,,,,2019-10-28,,SAS,,,11,75,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK881,p3-SID1150,KHID89,Healthy Skin,Alar crease,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI+0.1%Tween 80,,,,2019-10-28,,SAS,,,11,76,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK883,p3-SID1285,KHID97,Healthy Skin,Nares,N,N,N,N,,,,,2019-09-19,10^0,B,BHI+0.1%Tween 80,,,,2019-10-28,,SAS,,,11,78,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK884,p3-SID1282,KHID91,Healthy Skin,Occiput,N,N,N,N,,,,,2019-09-19,10^0,B,BHI+0.1%Tween 80,,,,2019-10-28,,SAS,,,11,79,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK885,p3-SID1253,KHID103,Healthy Skin,Toe web space,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI+0.1%Tween 80,,,,2019-10-28,,SAS,,,11,80,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK886,p3-SID1125,KHID106,Healthy Skin,Occiput,N,N,N,N,,,,,2019-09-19,10^0,BT,BHI+0.1%Tween 80,,,,2019-10-28,,SAS,,,11,81,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK887,p3-SID1286,KHID97,Healthy Skin,Nares,N,N,N,N,,,,,2019-09-19,10^0,B,BHI+0.1%Tween 80,,,,2019-10-28,,SAS,,,12,1,,,,,,2020-05-18 08:30,Shelby Sandstrom
Skin Microbiome Study,LK888,p3-SID1281,KHID91,Healthy Skin,Occiput,N,N,N,N,,,,,2019-09-19,10^0,B,BHI+0.1%Tween 80,,,,2019-10-28,,SAS,,,12,2,,,,,,2020-05-18 08:30,Shelby Sandstrom
