group	sample	bgc	gcf	dist
SMGC	SMGC_75	SMGC_75.c00006_NODE_6_...region001.gbk	245560	1083
SMGC	SMGC_75	SMGC_75.c00003_NODE_3_...region001.gbk	245027	771
SMGC	SMGC_66	SMGC_66.c00026_NODE_50...region001.gbk	244878	929
SMGC	SMGC_66	SMGC_66.c00021_NODE_44...region001.gbk	246216	936
SMGC	SMGC_304	SMGC_304.c00009_NODE_13...region001.gbk	244878	1014
SMGC	SMGC_304	SMGC_304.c00006_NODE_8_...region001.gbk	245560	1027
SMGC	SMGC_304	SMGC_304.c00002_NODE_2_...region001.gbk	245656	1273
SMGC	SMGC_304	SMGC_304.c00011_NODE_17...region001.gbk	246219	1117
SMGC	SMGC_411	SMGC_411.c00007_NODE_22...region001.gbk	244878	977
SMGC	SMGC_411	SMGC_411.c00011_NODE_58...region001.gbk	246216	1089
SMGC	SMGC_411	SMGC_411.c00013_NODE_79...region001.gbk	245560	1004
SMGC	SMGC_517	SMGC_517.c00059_NODE_34...region001.gbk	246515	699
EPIC	LK904	LK904_149.region001.gbk	244878	440
EPIC	LK904	LK904_123.region001.gbk	244878	619
EPIC	LK904	LK904_6.region001.gbk	247890	1017
EPIC	LK904	LK904_9.region001.gbk	244878	988
EPIC	LK904	LK904_36.region001.gbk	246216	1423
EPIC	LK904	LK904_48.region001.gbk	245936	1104
EPIC	LK904	LK904_21.region001.gbk	245560	1196
EPIC	LK904	LK904_7.region001.gbk	245560	1422
EPIC	LK1056	LK1056_11.region001.gbk	247890	913
EPIC	LK1056	LK1056_10.region001.gbk	244878	961
EPIC	LK1056	LK1056_18.region001.gbk	246216	1125
EPIC	LK1056	LK1056_15.region001.gbk	244878	787
EPIC	LK1056	LK1056_9.region001.gbk	246695	956
EPIC	LK1056	LK1056_27.region001.gbk	245560	1500
EPIC	LK792	LK792_51.region001.gbk	247890	974
EPIC	LK792	LK792_86.region001.gbk	245560	969
EPIC	LK792	LK792_10.region001.gbk	244878	961
EPIC	LK792	LK792_62.region001.gbk	246216	1152
EPIC	LK792	LK792_1.region001.gbk	244878	981
SMGC	SMGC_364	SMGC_364.c00348_NODE_34...region001.gbk	244878	622
SMGC	SMGC_364	SMGC_364.c00125_NODE_10...region001.gbk	246216	867
SMGC	SMGC_364	SMGC_364.c00043_NODE_42...region001.gbk	244878	1009
SMGC	SMGC_334	SMGC_334.c00172_NODE_13...region001.gbk	244878	444
SMGC	SMGC_360	SMGC_360.c00051_NODE_41...region001.gbk	245560	553
SMGC	SMGC_360	SMGC_360.c00040_NODE_17...region001.gbk	245656	683
SMGC	SMGC_360	SMGC_360.c00012_NODE_19...region001.gbk	244878	1455
EPIC	LK1383	LK1383_22.region001.gbk	247890	981
EPIC	LK1383	LK1383_6.region001.gbk	244878	323
EPIC	LK1383	LK1383_17.region001.gbk	244878	961
EPIC	LK1383	LK1383_9.region001.gbk	246695	989
EPIC	LK1383	LK1383_8.region001.gbk	246216	1401
EPIC	LK1383	LK1383_45.region001.gbk	245560	1435
SMGC	SMGC_241	SMGC_241.c00001_gnlNIS...region003.gbk	244878	859
SMGC	SMGC_241	SMGC_241.c00002_gnlNIS...region001.gbk	244878	1047
SMGC	SMGC_241	SMGC_241.c00001_gnlNIS...region004.gbk	244878	695
SMGC	SMGC_241	SMGC_241.c00001_gnlNIS...region002.gbk	246216	1635
SMGC	SMGC_241	SMGC_241.c00001_gnlNIS...region001.gbk	245815	444
EPIC	LK591	LK591_4.region001.gbk	244878	706
EPIC	LK591	LK591_2.region001.gbk	244878	989
EPIC	LK591	LK591_30.region001.gbk	244878	1023
EPIC	LK591	LK591_21.region001.gbk	245203	908
EPIC	LK591	LK591_11.region001.gbk	246219	1086
SMGC	SMGC_352	SMGC_352.c00080_NODE_12...region001.gbk	246515	599
SMGC	SMGC_251	SMGC_251.c00136_NODE_42...region001.gbk	246216	818
SMGC	SMGC_251	SMGC_251.c00032_NODE_45...region001.gbk	244878	750
SMGC	SMGC_251	SMGC_251.c00011_NODE_13...region001.gbk	246216	1034
SMGC	SMGC_500	SMGC_500.c00001_NODE_6_...region001.gbk	246515	1169
SMGC	SMGC_571	SMGC_571.c00199_NODE_24...region001.gbk	245560	644
SMGC	SMGC_571	SMGC_571.c00092_NODE_24...region001.gbk	244878	701
SMGC	SMGC_571	SMGC_571.c00067_NODE_13...region001.gbk	244878	874
SMGC	SMGC_571	SMGC_571.c00073_NODE_15...region001.gbk	246219	1158
SMGC	SMGC_571	SMGC_571.c00013_NODE_25...region001.gbk	245560	1044
SMGC	SMGC_518	SMGC_518.c00189_NODE_93...region001.gbk	244878	564
SMGC	SMGC_518	SMGC_518.c00095_NODE_65...region001.gbk	244878	755
SMGC	SMGC_518	SMGC_518.c00008_NODE_30...region001.gbk	244878	1159
EPIC	LK1091	LK1091_5.region001.gbk	244878	603
EPIC	LK1091	LK1091_24.region001.gbk	247890	974
EPIC	LK1091	LK1091_30.region001.gbk	244878	1008
EPIC	LK1091	LK1091_47.region001.gbk	245560	1303
EPIC	LK1091	LK1091_7.region001.gbk	246695	989
EPIC	LK1091	LK1091_13.region001.gbk	244878	981
EPIC	LK1091	LK1091_4.region001.gbk	246216	1429
EPIC	LK1239	LK1239_22.region001.gbk	244878	1012
EPIC	LK1239	LK1239_4.region001.gbk	246216	1135
EPIC	LK1239	LK1239_7.region001.gbk	245560	1113
EPIC	LK1239	LK1239_3.region001.gbk	245027	1040
SMGC	SMGC_148	SMGC_148.c00001_NODE_1_...region001.gbk	244878	751
SMGC	SMGC_148	SMGC_148.c00002_NODE_8_...region001.gbk	244878	887
SMGC	SMGC_148	SMGC_148.c00022_NODE_16...region001.gbk	244878	944
SMGC	SMGC_148	SMGC_148.c00017_NODE_10...region001.gbk	244878	1246
SMGC	SMGC_148	SMGC_148.c00037_NODE_36...region001.gbk	244878	1120
SMGC	SMGC_148	SMGC_148.c00016_NODE_10...region001.gbk	244878	1157
SMGC	SMGC_148	SMGC_148.c00018_NODE_10...region001.gbk	247890	947
SMGC	SMGC_148	SMGC_148.c00025_NODE_19...region001.gbk	244926	1581
SMGC	SMGC_55	SMGC_55.c00022_NODE_11...region001.gbk	244878	747
SMGC	SMGC_55	SMGC_55.c00021_NODE_11...region001.gbk	244878	566
SMGC	SMGC_55	SMGC_55.c00004_NODE_56...region001.gbk	244878	1564
SMGC	SMGC_79	SMGC_79.c00006_NODE_6_...region001.gbk	244878	716
SMGC	SMGC_79	SMGC_79.c00017_NODE_17...region001.gbk	245656	1305
SMGC	SMGC_273	SMGC_273.c00061_NODE_13...region001.gbk	244878	426
SMGC	SMGC_273	SMGC_273.c00002_NODE_5_...region001.gbk	244878	786
SMGC	SMGC_273	SMGC_273.c00001_NODE_3_...region001.gbk	244878	1022
SMGC	SMGC_273	SMGC_273.c00005_NODE_15...region001.gbk	244926	1321
SMGC	SMGC_273	SMGC_273.c00012_NODE_29...region001.gbk	246219	1520
SMGC	SMGC_164	SMGC_164.c00070_NODE_16...region001.gbk	245656	777
EPIC	LK712	LK712_100.region001.gbk	245560	524
EPIC	LK712	LK712_94.region001.gbk	245560	517
EPIC	LK712	LK712_72.region001.gbk	245560	622
EPIC	LK712	LK712_69.region001.gbk	245560	557
EPIC	LK712	LK712_60.region001.gbk	245560	605
EPIC	LK712	LK712_14.region001.gbk	246216	1186
EPIC	LK712	LK712_8.region001.gbk	244878	651
EPIC	LK712	LK712_44.region001.gbk	244878	1271
EPIC	LK712	LK712_12.region001.gbk	244878	1050
EPIC	LK712	LK712_45.region001.gbk	246125	892
EPIC	LK712	LK712_43.region001.gbk	247207	1266
SMGC	SMGC_186	SMGC_186.c00164_NODE_47...region001.gbk	244878	771
SMGC	SMGC_186	SMGC_186.c00118_NODE_33...region001.gbk	245560	611
SMGC	SMGC_186	SMGC_186.c00071_NODE_21...region001.gbk	246216	986
SMGC	SMGC_186	SMGC_186.c00030_NODE_11...region001.gbk	244878	1038
SMGC	SMGC_186	SMGC_186.c00038_NODE_12...region001.gbk	244878	871
SMGC	SMGC_186	SMGC_186.c00035_NODE_12...region001.gbk	244878	775
SMGC	SMGC_186	SMGC_186.c00004_NODE_34...region001.gbk	245656	878
SMGC	SMGC_3	SMGC_3.c00024_NODE_73...region001.gbk	244878	951
SMGC	SMGC_3	SMGC_3.c00054_NODE_17...region001.gbk	246695	884
SMGC	SMGC_3	SMGC_3.c00035_NODE_11...region001.gbk	245560	882
SMGC	SMGC_3	SMGC_3.c00012_NODE_39...region001.gbk	246216	1182
SMGC	SMGC_3	SMGC_3.c00011_NODE_36...region001.gbk	246219	1307
SMGC	SMGC_3	SMGC_3.c00006_NODE_14...region001.gbk	246723	852
EPIC	LK411	LK411_25.region001.gbk	244878	1012
EPIC	LK411	LK411_4.region001.gbk	246216	1139
EPIC	LK411	LK411_21.region001.gbk	245560	1432
EPIC	LK411	LK411_16.region001.gbk	245027	1033
SMGC	SMGC_309	SMGC_309.c00147_NODE_10...region001.gbk	246216	834
SMGC	SMGC_309	SMGC_309.c00023_NODE_74...region001.gbk	246695	774
SMGC	SMGC_307	SMGC_307.c00369_NODE_96...region001.gbk	245560	723
SMGC	SMGC_307	SMGC_307.c00242_NODE_47...region001.gbk	244878	912
SMGC	SMGC_307	SMGC_307.c00194_NODE_37...region001.gbk	244878	643
EPIC	LK413	LK413_2.region001.gbk	244878	781
EPIC	LK413	LK413_10.region001.gbk	244878	969
EPIC	LK413	LK413_9.region001.gbk	246216	1340
EPIC	LK413	LK413_6.region001.gbk	246216	1682
SMGC	SMGC_117	SMGC_117.c00090_NODE_29...region001.gbk	245560	778
SMGC	SMGC_117	SMGC_117.c00001_NODE_6_...region001.gbk	244878	672
SMGC	SMGC_117	SMGC_117.c00017_NODE_47...region001.gbk	244878	1151
SMGC	SMGC_117	SMGC_117.c00006_NODE_15...region001.gbk	244878	1302
SMGC	SMGC_117	SMGC_117.c00025_NODE_76...region001.gbk	244878	778
SMGC	SMGC_117	SMGC_117.c00001_NODE_6_...region002.gbk	244878	1248
SMGC	SMGC_117	SMGC_117.c00012_NODE_30...region001.gbk	244878	941
SMGC	SMGC_444	SMGC_444.c00124_NODE_40...region001.gbk	244878	799
SMGC	SMGC_444	SMGC_444.c00049_NODE_11...region001.gbk	244878	598
SMGC	SMGC_444	SMGC_444.c00048_NODE_11...region001.gbk	246473	1264
SMGC	SMGC_310	SMGC_310.c00037_NODE_24...region001.gbk	246216	952
SMGC	SMGC_333	SMGC_333.c00059_NODE_21...region001.gbk	244878	493
SMGC	SMGC_19	SMGC_19.c00002_NODE_15...region001.gbk	244878	571
SMGC	SMGC_19	SMGC_19.c00011_NODE_53...region001.gbk	244878	762
SMGC	SMGC_19	SMGC_19.c00010_NODE_41...region001.gbk	244878	1008
SMGC	SMGC_19	SMGC_19.c00005_NODE_23...region001.gbk	244878	547
SMGC	SMGC_19	SMGC_19.c00006_NODE_24...region001.gbk	246216	1145
SMGC	SMGC_451	SMGC_451.c00003_NODE_70...region001.gbk	244878	988
SMGC	SMGC_451	SMGC_451.c00142_NODE_21...region001.gbk	244878	1223
SMGC	SMGC_451	SMGC_451.c00074_NODE_10...region001.gbk	244878	1350
SMGC	SMGC_451	SMGC_451.c00116_NODE_15...region001.gbk	244926	1341
SMGC	SMGC_451	SMGC_451.c00010_NODE_14...region001.gbk	247672	916
SMGC	SMGC_451	SMGC_451.c00068_NODE_84...region001.gbk	245560	761
SMGC	SMGC_451	SMGC_451.c00029_NODE_39...region001.gbk	245740	1022
SMGC	SMGC_451	SMGC_451.c00004_NODE_91...region001.gbk	246011	759
SMGC	SMGC_18	SMGC_18.c00001_NODE_5_...region001.gbk	246216	1110
SMGC	SMGC_18	SMGC_18.c00017_NODE_21...region001.gbk	245024	878
SMGC	SMGC_325	SMGC_325.c00155_NODE_54...region001.gbk	244878	1008
SMGC	SMGC_325	SMGC_325.c00016_NODE_33...region001.gbk	244878	673
SMGC	SMGC_325	SMGC_325.c00005_NODE_17...region001.gbk	244878	1291
SMGC	SMGC_325	SMGC_325.c00056_NODE_13...region001.gbk	244878	1060
SMGC	SMGC_325	SMGC_325.c00011_NODE_25...region001.gbk	244878	778
SMGC	SMGC_325	SMGC_325.c00008_NODE_21...region001.gbk	247890	1502
SMGC	SMGC_363	SMGC_363.c00010_NODE_13...region001.gbk	246515	1151
SMGC	SMGC_620	SMGC_620.c00223_NODE_11...region001.gbk	244878	619
SMGC	SMGC_620	SMGC_620.c00172_NODE_79...region001.gbk	244893	686
EPIC	LK1237	LK1237_15.region001.gbk	244878	1209
EPIC	LK1237	LK1237_12.region001.gbk	244878	926
EPIC	LK1237	LK1237_1.region001.gbk	246216	1247
EPIC	LK1237	LK1237_46.region001.gbk	245560	1004
EPIC	LK1237	LK1237_36.region001.gbk	246697	1211
SMGC	SMGC_208	SMGC_208.c00570_NODE_61...region001.gbk	244878	967
SMGC	SMGC_208	SMGC_208.c00524_NODE_56...region001.gbk	244878	712
SMGC	SMGC_208	SMGC_208.c00206_NODE_22...region001.gbk	244878	789
SMGC	SMGC_208	SMGC_208.c00130_NODE_13...region001.gbk	244878	663
SMGC	SMGC_368	SMGC_368.c00270_NODE_14...region001.gbk	246697	695
SMGC	SMGC_368	SMGC_368.c00023_NODE_17...region001.gbk	244878	697
EPIC	LK1347	LK1347_16.region001.gbk	246695	835
SMGC	SMGC_314	SMGC_314.c00173_NODE_87...region001.gbk	244878	810
SMGC	SMGC_314	SMGC_314.c00151_NODE_77...region001.gbk	244878	744
SMGC	SMGC_314	SMGC_314.c00029_NODE_22...region001.gbk	246216	1098
SMGC	SMGC_314	SMGC_314.c00065_NODE_41...region001.gbk	245560	932
SMGC	SMGC_314	SMGC_314.c00013_NODE_14...region001.gbk	245671	1726
SMGC	SMGC_498	SMGC_498.c00103_NODE_47...region001.gbk	244878	512
EPIC	LK1252	LK1252_17.region001.gbk	244878	1683
SMGC	SMGC_163	SMGC_163.c00609_NODE_91...region001.gbk	244878	563
SMGC	SMGC_163	SMGC_163.c00167_NODE_26...region001.gbk	244878	506
SMGC	SMGC_163	SMGC_163.c00007_NODE_16...region001.gbk	244878	563
SMGC	SMGC_94	SMGC_94.c00001_NODE_1_...region001.gbk	244878	1766
SMGC	SMGC_221	SMGC_221.c00031_NODE_73...region001.gbk	247890	841
SMGC	SMGC_221	SMGC_221.c00062_NODE_10...region001.gbk	245560	760
SMGC	SMGC_221	SMGC_221.c00052_NODE_97...region001.gbk	246216	1153
SMGC	SMGC_221	SMGC_221.c00015_NODE_37...region001.gbk	246695	989
SMGC	SMGC_96	SMGC_96.c00015_NODE_15...region001.gbk	244878	838
SMGC	SMGC_96	SMGC_96.c00027_NODE_27...region001.gbk	246216	1431
SMGC	SMGC_96	SMGC_96.c00006_NODE_6_...region001.gbk	245560	1175
SMGC	SMGC_96	SMGC_96.c00020_NODE_20...region001.gbk	246695	1035
SMGC	SMGC_96	SMGC_96.c00017_NODE_17...region001.gbk	246723	1257
SMGC	SMGC_96	SMGC_96.c00002_NODE_2_...region001.gbk	244878	1390
EPIC	LK945	LK945_526.region001.gbk	245648	792
EPIC	LK945	LK945_519.region001.gbk	249011	1045
EPIC	LK945	LK945_484.region001.gbk	245648	807
EPIC	LK945	LK945_445.region001.gbk	245648	743
EPIC	LK945	LK945_431.region001.gbk	244878	724
EPIC	LK945	LK945_399.region001.gbk	245255	899
EPIC	LK945	LK945_225.region001.gbk	244878	867
EPIC	LK945	LK945_344.region001.gbk	245255	819
EPIC	LK945	LK945_339.region001.gbk	245272	1011
EPIC	LK945	LK945_331.region001.gbk	244878	576
EPIC	LK945	LK945_323.region001.gbk	245312	844
EPIC	LK945	LK945_315.region001.gbk	244878	947
EPIC	LK945	LK945_302.region001.gbk	244878	587
EPIC	LK945	LK945_200.region001.gbk	245652	1159
EPIC	LK945	LK945_195.region001.gbk	245312	1014
EPIC	LK945	LK945_35.region001.gbk	244878	734
EPIC	LK945	LK945_174.region001.gbk	245312	880
EPIC	LK945	LK945_173.region001.gbk	245272	918
EPIC	LK945	LK945_6.region001.gbk	244878	1626
EPIC	LK945	LK945_30.region001.gbk	244878	1258
EPIC	LK945	LK945_133.region001.gbk	245312	821
EPIC	LK945	LK945_131.region001.gbk	245255	831
EPIC	LK945	LK945_83.region001.gbk	246216	1264
EPIC	LK945	LK945_96.region001.gbk	244878	898
EPIC	LK945	LK945_25.region001.gbk	244878	946
EPIC	LK945	LK945_114.region001.gbk	245560	866
EPIC	LK945	LK945_93.region001.gbk	246725	1310
EPIC	LK945	LK945_52.region001.gbk	244878	1333
EPIC	LK945	LK945_85.region001.gbk	245153	1493
EPIC	LK945	LK945_63.region001.gbk	245152	1239
EPIC	LK945	LK945_59.region001.gbk	245312	1254
EPIC	LK945	LK945_5.region001.gbk	244878	1046
EPIC	LK945	LK945_48.region001.gbk	245549	1129
EPIC	LK945	LK945_41.region001.gbk	245525	1685
EPIC	LK945	LK945_40.region001.gbk	247890	1574
EPIC	LK945	LK945_11.region001.gbk	246125	1845
EPIC	LK945	LK945_20.region001.gbk	247279	852
EPIC	LK945	LK945_7.region001.gbk	245312	749
SMGC	SMGC_230	SMGC_230.c00017_NODE_17...region001.gbk	244878	771
SMGC	SMGC_230	SMGC_230.c00001_NODE_1_...region002.gbk	244878	873
SMGC	SMGC_230	SMGC_230.c00028_NODE_28...region001.gbk	246216	1569
SMGC	SMGC_230	SMGC_230.c00010_NODE_10...region001.gbk	244878	1247
SMGC	SMGC_230	SMGC_230.c00001_NODE_1_...region001.gbk	244878	989
SMGC	SMGC_230	SMGC_230.c00002_NODE_2_...region001.gbk	246219	1093
EPIC	LK936	LK936_19.region001.gbk	244878	567
EPIC	LK936	LK936_28.region001.gbk	244878	1012
EPIC	LK936	LK936_21.region001.gbk	246216	1156
EPIC	LK936	LK936_6.region001.gbk	245560	1239
EPIC	LK936	LK936_14.region001.gbk	245027	1032
SMGC	SMGC_313	SMGC_313.c00264_NODE_41...region001.gbk	245560	535
SMGC	SMGC_313	SMGC_313.c00243_NODE_33...region001.gbk	245272	1280
SMGC	SMGC_313	SMGC_313.c00220_NODE_29...region001.gbk	245272	1179
SMGC	SMGC_313	SMGC_313.c00140_NODE_17...region001.gbk	246125	1049
SMGC	SMGC_313	SMGC_313.c00133_NODE_16...region001.gbk	245560	625
SMGC	SMGC_313	SMGC_313.c00121_NODE_14...region001.gbk	244878	407
SMGC	SMGC_313	SMGC_313.c00057_NODE_79...region001.gbk	246221	754
SMGC	SMGC_313	SMGC_313.c00097_NODE_12...region001.gbk	245937	1308
SMGC	SMGC_313	SMGC_313.c00063_NODE_85...region001.gbk	244878	1150
SMGC	SMGC_313	SMGC_313.c00070_NODE_93...region001.gbk	245560	1317
SMGC	SMGC_313	SMGC_313.c00076_NODE_99...region001.gbk	244878	1208
SMGC	SMGC_313	SMGC_313.c00028_NODE_44...region001.gbk	245271	940
SMGC	SMGC_313	SMGC_313.c00073_NODE_96...region001.gbk	245560	1626
SMGC	SMGC_76	SMGC_76.c00011_NODE_11...region001.gbk	244878	890
SMGC	SMGC_76	SMGC_76.c00032_NODE_32...region001.gbk	244878	634
SMGC	SMGC_76	SMGC_76.c00006_NODE_6_...region001.gbk	246216	868
SMGC	SMGC_76	SMGC_76.c00015_NODE_15...region001.gbk	245560	962
SMGC	SMGC_76	SMGC_76.c00004_NODE_4_...region001.gbk	245027	1090
SMGC	SMGC_395	SMGC_395.c00076_NODE_97...region001.gbk	246216	838
SMGC	SMGC_395	SMGC_395.c00040_NODE_16...region001.gbk	244878	925
SMGC	SMGC_395	SMGC_395.c00019_NODE_72...region001.gbk	245936	1063
SMGC	SMGC_395	SMGC_395.c00004_NODE_18...region001.gbk	245656	1007
SMGC	SMGC_27	SMGC_27.c00040_NODE_72...region001.gbk	244878	426
SMGC	SMGC_27	SMGC_27.c00084_NODE_35...region001.gbk	244878	972
SMGC	SMGC_27	SMGC_27.c00001_NODE_1_...region001.gbk	244878	925
SMGC	SMGC_27	SMGC_27.c00030_NODE_40...region001.gbk	244926	946
SMGC	SMGC_27	SMGC_27.c00046_NODE_10...region001.gbk	246219	1021
SMGC	SMGC_115	SMGC_115.c00016_NODE_31...region001.gbk	244878	510
SMGC	SMGC_115	SMGC_115.c00009_NODE_11...region001.gbk	244878	1187
SMGC	SMGC_115	SMGC_115.c00004_NODE_5_...region001.gbk	244878	900
SMGC	SMGC_115	SMGC_115.c00005_NODE_7_...region001.gbk	245560	1188
SMGC	SMGC_115	SMGC_115.c00008_NODE_10...region001.gbk	245024	1100
SMGC	SMGC_206	SMGC_206.c00019_NODE_71...region001.gbk	244878	604
SMGC	SMGC_206	SMGC_206.c00025_NODE_90...region001.gbk	246216	1194
SMGC	SMGC_458	SMGC_458.c00907_NODE_34...region001.gbk	244878	586
EPIC	LK1082	LK1082_1.region001.gbk	244878	1871
SMGC	SMGC_35	SMGC_35.c00082_NODE_26...region001.gbk	245560	699
SMGC	SMGC_35	SMGC_35.c00050_NODE_14...region001.gbk	246216	1068
SMGC	SMGC_35	SMGC_35.c00019_NODE_68...region001.gbk	245024	869
EPIC	LK1246	LK1246_21.region001.gbk	244878	895
EPIC	LK1246	LK1246_2.region001.gbk	244878	512
EPIC	LK1246	LK1246_5.region001.gbk	246216	1188
SMGC	SMGC_239	SMGC_239.c00049_NODE_49...region001.gbk	244878	694
SMGC	SMGC_239	SMGC_239.c00001_NODE_1_...region001.gbk	246216	1239
SMGC	SMGC_239	SMGC_239.c00038_NODE_38...region001.gbk	247890	1450
SMGC	SMGC_456	SMGC_456.c00347_NODE_51...region001.gbk	246216	739
SMGC	SMGC_456	SMGC_456.c00113_NODE_17...region001.gbk	244878	852
EPIC	LK439	LK439_84.region001.gbk	244878	668
EPIC	LK439	LK439_18.region001.gbk	244878	1006
EPIC	LK439	LK439_10.region001.gbk	244878	839
EPIC	LK439	LK439_44.region001.gbk	244878	1626
EPIC	LK439	LK439_26.region001.gbk	246216	1685
EPIC	LK439	LK439_54.region001.gbk	245560	1064
EPIC	LK439	LK439_16.region001.gbk	244878	1380
SMGC	SMGC_457	SMGC_457.c00070_NODE_26...region001.gbk	245560	523
SMGC	SMGC_457	SMGC_457.c00067_NODE_16...region001.gbk	245560	588
SMGC	SMGC_457	SMGC_457.c00058_NODE_48...region001.gbk	245560	645
SMGC	SMGC_457	SMGC_457.c00009_NODE_14...region001.gbk	244878	1160
SMGC	SMGC_457	SMGC_457.c00025_NODE_81...region001.gbk	244878	1272
SMGC	SMGC_457	SMGC_457.c00016_NODE_45...region001.gbk	244878	1224
SMGC	SMGC_457	SMGC_457.c00007_NODE_9_...region001.gbk	245671	1337
SMGC	SMGC_457	SMGC_457.c00033_NODE_13...region001.gbk	246683	794
SMGC	SMGC_457	SMGC_457.c00005_NODE_7_...region001.gbk	246125	898
SMGC	SMGC_457	SMGC_457.c00008_NODE_10...region001.gbk	244878	1577
SMGC	SMGC_457	SMGC_457.c00001_NODE_2_...region001.gbk	245492	471
SMGC	SMGC_457	SMGC_457.c00003_NODE_5_...region001.gbk	245707	1584
SMGC	SMGC_457	SMGC_457.c00006_NODE_8_...region001.gbk	246125	1229
SMGC	SMGC_607	SMGC_607.c01410_NODE_32...region001.gbk	245560	502
SMGC	SMGC_607	SMGC_607.c00850_NODE_16...region001.gbk	245560	500
SMGC	SMGC_607	SMGC_607.c00824_NODE_15...region001.gbk	245560	554
SMGC	SMGC_607	SMGC_607.c00697_NODE_13...region001.gbk	245560	546
SMGC	SMGC_607	SMGC_607.c00496_NODE_96...region001.gbk	245560	593
SMGC	SMGC_607	SMGC_607.c00445_NODE_89...region001.gbk	245560	502
SMGC	SMGC_607	SMGC_607.c00431_NODE_87...region001.gbk	245560	596
SMGC	SMGC_607	SMGC_607.c00322_NODE_71...region001.gbk	244878	509
SMGC	SMGC_607	SMGC_607.c00149_NODE_44...region001.gbk	245272	968
SMGC	SMGC_607	SMGC_607.c00110_NODE_38...region001.gbk	246515	576
SMGC	SMGC_22	SMGC_22.c00285_NODE_10...region001.gbk	244878	409
SMGC	SMGC_501	SMGC_501.c00018_NODE_16...region001.gbk	246216	1317
EPIC	LK1330	LK1330_75.region001.gbk	247890	841
EPIC	LK1330	LK1330_78.region001.gbk	245560	969
EPIC	LK1330	LK1330_8.region001.gbk	244878	961
EPIC	LK1330	LK1330_4.region001.gbk	246695	989
EPIC	LK1330	LK1330_6.region001.gbk	246216	1428
EPIC	LK1231	LK1231_12.region001.gbk	247890	913
EPIC	LK1231	LK1231_26.region001.gbk	244878	961
EPIC	LK1231	LK1231_8.region001.gbk	246695	989
EPIC	LK1231	LK1231_4.region001.gbk	244878	787
EPIC	LK1231	LK1231_1.region001.gbk	246216	1425
EPIC	LK1231	LK1231_14.region001.gbk	245560	1738
SMGC	SMGC_548	SMGC_548.c00007_NODE_56...region001.gbk	246216	853
SMGC	SMGC_548	SMGC_548.c00001_NODE_1_...region001.gbk	244878	766
SMGC	SMGC_231	SMGC_231.c00003_NODE_3_...region001.gbk	244878	1134
SMGC	SMGC_231	SMGC_231.c00008_NODE_8_...region001.gbk	246216	1105
SMGC	SMGC_231	SMGC_231.c00002_NODE_2_...region003.gbk	244878	957
SMGC	SMGC_231	SMGC_231.c00006_NODE_6_...region001.gbk	246221	853
SMGC	SMGC_231	SMGC_231.c00002_NODE_2_...region002.gbk	244878	1096
SMGC	SMGC_231	SMGC_231.c00002_NODE_2_...region001.gbk	246697	1407
SMGC	SMGC_231	SMGC_231.c00002_NODE_2_...region004.gbk	245560	1608
SMGC	SMGC_231	SMGC_231.c00010_NODE_10...region001.gbk	246125	1100
SMGC	SMGC_139	SMGC_139.c00017_NODE_69...region001.gbk	246515	990
SMGC	SMGC_327	SMGC_327.c00275_NODE_19...region001.gbk	244878	570
SMGC	SMGC_327	SMGC_327.c00120_NODE_12...region001.gbk	244878	199
SMGC	SMGC_327	SMGC_327.c00016_NODE_58...region001.gbk	246695	735
SMGC	SMGC_609	SMGC_609.c01316_NODE_34...region001.gbk	244878	425
SMGC	SMGC_609	SMGC_609.c01251_NODE_30...region001.gbk	245560	552
SMGC	SMGC_609	SMGC_609.c01199_NODE_28...region001.gbk	244878	588
SMGC	SMGC_609	SMGC_609.c00889_NODE_17...region001.gbk	244878	592
SMGC	SMGC_609	SMGC_609.c00872_NODE_16...region001.gbk	244878	1249
SMGC	SMGC_609	SMGC_609.c00771_NODE_14...region001.gbk	244878	593
SMGC	SMGC_609	SMGC_609.c00762_NODE_14...region001.gbk	244878	598
SMGC	SMGC_609	SMGC_609.c00688_NODE_12...region001.gbk	245560	487
SMGC	SMGC_609	SMGC_609.c00667_NODE_12...region001.gbk	245560	552
SMGC	SMGC_609	SMGC_609.c00647_NODE_11...region001.gbk	245560	525
SMGC	SMGC_609	SMGC_609.c00637_NODE_11...region001.gbk	244878	707
SMGC	SMGC_609	SMGC_609.c00551_NODE_10...region001.gbk	244878	592
SMGC	SMGC_609	SMGC_609.c00402_NODE_81...region001.gbk	245086	1185
SMGC	SMGC_609	SMGC_609.c00298_NODE_65...region001.gbk	244893	604
SMGC	SMGC_609	SMGC_609.c00171_NODE_45...region001.gbk	245560	555
SMGC	SMGC_609	SMGC_609.c00140_NODE_40...region001.gbk	245560	663
SMGC	SMGC_609	SMGC_609.c00118_NODE_38...region001.gbk	244878	953
SMGC	SMGC_609	SMGC_609.c00030_NODE_21...region001.gbk	244878	750
SMGC	SMGC_227	SMGC_227.c00002_NODE_2_...region001.gbk	245373	924
SMGC	SMGC_227	SMGC_227.c00001_NODE_1_...region001.gbk	244878	1221
SMGC	SMGC_227	SMGC_227.c00004_NODE_4_...region001.gbk	246216	1569
SMGC	SMGC_227	SMGC_227.c00001_NODE_1_...region003.gbk	244878	989
